,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
259,Al,Ba,0.0843936552971,0.523533327481,0.0981895445703,0.569698334941,0.475356057106,0.364698299894,0.2,0.0252631578947,0.705882352941,0.0588235294118,0.430555555556,0.865740740741,0.119514954999,0.155371812035,0.751351351351,0.437837837838,0.536666666667,0.296666666667,0.101088014091,0.0636799065522,0.0,0.0,0.705852528546,0.845431453733,0.247203084701,0.714817269468,0.24720308453,0.714817269532,0.0,0.0,0.0984335981839,0.526220204313,0.163265306122,0.30612244898,0.10989010989,0.252747252747,0.17485380117,0.0397660818713,0.319725194874,0.370854802484,0.0912265758092,0.0606473594549,0.125142987875,0.654426904598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.244172116139,0.261574679571,0.712871287129,0.0792079207921,0.534090909091,0.844696969697,0.227272727273,0.0,0.0714285714286,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666666667,0.0,0.0,0.0,1.0,1.0,0.120879120879,0.593406593407,0.193398395589,0.697716008381,0.333333333333,0.833333333333,0.117117117117,0.0220720720721,0.982378854626,1.0,1.0,0.636363636364,0.36715676973,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0]"
260,W,Ba,0.0777151713,0.523533327481,0.768449494148,0.569698334941,0.993009294229,0.364698299894,0.815789473684,0.0252631578947,0.294117647059,0.0588235294118,0.62037037037,0.865740740741,0.852145799381,0.155371812035,0.978378378378,0.437837837838,0.786666666667,0.296666666667,0.191853889065,0.0636799065522,0.0,0.0,0.0,0.845431453733,0.239985638813,0.714817269468,0.2399856387,0.714817269532,0.0,0.0,0.0945289443814,0.526220204313,0.714285714286,0.30612244898,0.472527472527,0.252747252747,0.025730994152,0.0397660818713,0.320650019818,0.370854802484,0.445570698467,0.0606473594549,0.116449325097,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.966518441015,0.261574679571,0.49504950495,0.0792079207921,0.511363636364,0.844696969697,0.272727272727,0.0,0.678571428571,0.0357142857143,0.666666666667,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.791208791209,0.593406593407,0.259312247717,0.697716008381,0.833333333333,0.833333333333,0.725225225225,0.0220720720721,1.0,1.0,0.636363636364,0.636363636364,0.342650761822,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
261,V,Ba,0.059433869384,0.523533327481,0.200571031527,0.569698334941,0.626764513813,0.364698299894,0.421052631579,0.0252631578947,0.235294117647,0.0588235294118,0.578703703704,0.865740740741,0.270467896349,0.155371812035,0.886486486486,0.437837837838,0.543333333333,0.296666666667,0.137834947255,0.0636799065522,0.0,0.0,0.30794379403,0.845431453733,0.18486457997,0.714817269468,0.184864580044,0.714817269532,0.0,0.0,0.0669239500568,0.526220204313,0.336734693878,0.30612244898,0.373626373626,0.252747252747,0.0953216374269,0.0397660818713,0.328841326463,0.370854802484,0.183134582624,0.0606473594549,0.0939144360558,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571017525504,0.261574679571,0.445544554455,0.0792079207921,0.507575757576,0.844696969697,0.318181818182,0.0,0.142857142857,0.0357142857143,0.777777777778,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.230769230769,0.593406593407,0.279239691384,0.697716008381,0.5,0.833333333333,0.211711711712,0.0220720720721,1.0,1.0,0.636363636364,0.636363636364,0.299549214587,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
262,Rh,Ba,0.0583500793675,0.523533327481,0.422614443843,0.569698334941,0.675869959232,0.364698299894,1.0,0.0252631578947,0.470588235294,0.0588235294118,0.527777777778,0.865740740741,0.551125271176,0.155371812035,0.951351351351,0.437837837838,0.76,0.296666666667,0.172276226881,0.0636799065522,0.0,0.0,0.437081640591,0.845431453733,0.196943026917,0.714817269468,0.196943026945,0.714817269532,0.0,0.0,0.0726447219069,0.526220204313,0.326530612245,0.30612244898,0.879120879121,0.252747252747,0.0473684210526,0.0397660818713,0.330030387105,0.370854802484,0.226490630324,0.0606473594549,0.0676046671242,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5851425582,0.261574679571,0.574257425743,0.0792079207921,0.5,0.844696969697,0.136363636364,0.0,0.285714285714,0.0357142857143,0.222222222222,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.472527472527,0.593406593407,0.220990240666,0.697716008381,0.666666666667,0.833333333333,0.675675675676,0.0220720720721,0.982378854626,1.0,1.0,0.636363636364,0.332660659613,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
263,Cr,Ba,0.0435298333876,0.523533327481,0.205077362499,0.569698334941,0.501272819965,0.364698299894,0.421052631579,0.0252631578947,0.294117647059,0.0588235294118,0.513888888889,0.865740740741,0.316063652827,0.155371812035,0.935135135135,0.437837837838,0.553333333333,0.296666666667,0.138816898964,0.0636799065522,0.0,0.0,0.264546647432,0.845431453733,0.147619053126,0.714817269468,0.147619053146,0.714817269532,0.0,0.0,0.0503972758229,0.526220204313,0.316326530612,0.30612244898,0.450549450549,0.252747252747,0.0875243664717,0.0397660818713,0.308495177699,0.370854802484,0.178875638842,0.0606473594549,0.0725234500114,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.570232801465,0.261574679571,0.475247524752,0.0792079207921,0.492424242424,0.844696969697,0.272727272727,0.0,0.178571428571,0.0357142857143,0.555555555556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.241758241758,0.593406593407,0.266976649127,0.697716008381,0.5,0.833333333333,0.518018018018,0.0220720720721,1.0,1.0,0.636363636364,0.636363636364,0.267640376834,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
264,Cu,Ba,0.0411423994596,0.523533327481,0.254430360881,0.569698334941,0.544922104782,0.364698299894,0.368421052632,0.0252631578947,0.588235294118,0.0588235294118,0.481481481481,0.865740740741,0.394860202857,0.155371812035,0.794594594595,0.437837837838,0.633333333333,0.296666666667,0.185202036081,0.0636799065522,0.0,0.0,0.710814538225,0.845431453733,0.1450253284,0.714817269468,0.145025328368,0.714817269532,0.0,0.0,0.0493076049943,0.526220204313,0.163265306122,0.30612244898,0.164835164835,0.252747252747,0.0750487329435,0.0397660818713,0.322896023253,0.370854802484,0.115843270869,0.0606473594549,0.0702356440174,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.355158252681,0.261574679571,0.623762376238,0.0792079207921,0.477272727273,0.844696969697,0.0454545454545,0.0,0.357142857143,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.296703296703,0.593406593407,0.183434673756,0.697716008381,0.5,0.833333333333,0.216216216216,0.0220720720721,0.982378854626,1.0,1.0,0.636363636364,0.290548891499,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0]"
265,Fe,Ba,0.0406651137302,0.523533327481,0.221523804067,0.569698334941,0.53366877354,0.364698299894,0.447368421053,0.0252631578947,0.411764705882,0.0588235294118,0.481481481481,0.865740740741,0.348556162783,0.155371812035,0.956756756757,0.437837837838,0.61,0.296666666667,0.193708096105,0.0636799065522,0.0,0.0,0.358030711193,0.845431453733,0.137573127379,0.714817269468,0.137573127511,0.714817269532,1.0,0.0,0.0462202043133,0.526220204313,0.244897959184,0.30612244898,0.153846153846,0.252747252747,0.0875243664717,0.0397660818713,0.331615801295,0.370854802484,0.117632027257,0.0606473594549,0.0698924731183,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.473711744703,0.261574679571,0.534653465347,0.0792079207921,0.473484848485,0.844696969697,0.181818181818,0.0,0.25,0.0357142857143,0.444444444444,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.263736263736,0.593406593407,0.217924480102,0.697716008381,0.5,0.833333333333,0.369369369369,0.0220720720721,1.0,1.0,0.636363636364,0.636363636364,0.26730446734,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
266,Ni,Ba,0.0330753005195,0.523533327481,0.233695085255,0.569698334941,0.542535034519,0.364698299894,0.473684210526,0.0252631578947,0.529411764706,0.0588235294118,0.444444444444,0.865740740741,0.39432899016,0.155371812035,0.945945945946,0.437837837838,0.636666666667,0.296666666667,0.181018109954,0.0636799065522,0.0,0.0,0.567882403894,0.845431453733,0.128374210257,0.714817269468,0.128374210257,0.714817269532,0.282088972241,0.0,0.0424971623156,0.526220204313,0.102040816327,0.30612244898,0.164835164835,0.252747252747,0.0865497076023,0.0397660818713,0.34443123266,0.370854802484,0.148892674617,0.0606473594549,0.0593685655456,0.654426904598,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.452001046299,0.261574679571,0.594059405941,0.0792079207921,0.477272727273,0.844696969697,0.0909090909091,0.0,0.321428571429,0.0357142857143,0.222222222222,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.285714285714,0.593406593407,0.193398395589,0.697716008381,0.5,0.833333333333,0.342342342342,0.0220720720721,0.982378854626,1.0,1.0,0.636363636364,0.270899468186,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
267,C,Ba,0.0138648033199,0.523533327481,0.0342187938973,0.569698334941,0.732477625479,0.364698299894,0.0868421052632,0.0252631578947,0.764705882353,0.0588235294118,0.222222222222,0.865740740741,0.100037156115,0.155371812035,0.956756756757,0.437837837838,0.85,0.296666666667,0.355976582385,0.0636799065522,0.248425240358,0.0,0.287223932156,0.845431453733,0.0,0.714817269468,0.0,0.714817269532,0.0,0.0,0.0,0.526220204313,0.0510204081633,0.30612244898,0.0549450549451,0.252747252747,0.13820662768,0.0397660818713,0.112524772097,0.370854802484,1.0,0.0606473594549,0.0,0.654426904598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.261574679571,0.752475247525,0.0792079207921,0.291666666667,0.844696969697,0.181818181818,0.0,0.107142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,0.0,0.0,0.0,1.0,1.0,0.043956043956,0.593406593407,0.114761637121,0.697716008381,0.166666666667,0.833333333333,0.0,0.0220720720721,0.845814977974,1.0,0.181818181818,0.636363636364,0.0,0.751893657721,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
268,Kr,Sr,0.270608219279,0.435967021568,0.340967640271,0.357299137497,0.0197291357271,0.281491850713,0.0,0.0,1.0,0.0588235294118,0.407407407407,0.773148148148,0.000158102178895,0.116416214267,0.0,0.454054054054,1.0,0.316666666667,0.488352081105,0.0870295777192,0.416344347442,0.0,0.999501990996,0.863872553787,0.492531835827,0.64812700698,0.492531835695,0.648127007019,0.0,0.0,0.276231555051,0.441225879682,0.0,0.428571428571,0.0,0.32967032967,0.048343079922,0.059649122807,0.274620161184,0.353943717796,0.00991482112436,0.0632879045997,0.447723633036,0.576641500801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0302877321475,0.27465341355,0.990099009901,0.0693069306931,0.0,0.80303030303,0.0,0.0,0.607142857143,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.373626373626,0.395604395604,0.127245414138,0.480813448472,0.5,0.666666666667,0.0,0.0274774774775,0.982378854626,0.982378854626,1.0,1.0,0.812747124256,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
269,Eu,Sr,0.370589816359,0.435967021568,0.632242585308,0.357299137497,0.306215078441,0.281491850713,0.0218421052632,0.0,0.117647058824,0.0588235294118,0.787037037037,0.773148148148,0.232132046727,0.116416214267,0.475675675676,0.454054054054,0.395,0.316666666667,0.0858470797713,0.0870295777192,0.0,0.0,0.852628006108,0.863872553787,0.496465956058,0.64812700698,0.496465956169,0.648127007019,0.0,0.0,0.279863791146,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.035477582846,0.059649122807,0.36543797067,0.353943717796,0.0784497444634,0.0632879045997,0.490276824525,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28642427413,0.27465341355,0.237623762376,0.0693069306931,0.742424242424,0.80303030303,0.318181818182,0.0,0.285714285714,0.0357142857143,0.0,0.0,0.0,0.0,0.538461538462,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67032967033,0.395604395604,0.513770374536,0.480813448472,0.833333333333,0.666666666667,0.0355855855856,0.0274774774775,1.0,0.982378854626,1.0,1.0,0.662967388573,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
270,Yb,Sr,0.330814125675,0.435967021568,0.7223606587,0.357299137497,0.249777917213,0.281491850713,0.0815789473684,0.0,0.117647058824,0.0588235294118,0.736111111111,0.773148148148,0.290831049727,0.116416214267,0.497297297297,0.454054054054,0.42,0.316666666667,0.114057895138,0.0870295777192,0.0,0.0,0.879862145272,0.863872553787,0.473026892174,0.64812700698,0.473026892153,0.648127007019,0.0,0.0,0.258615209989,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.0302144249513,0.059649122807,0.353283128551,0.353943717796,0.0652470187394,0.0632879045997,0.406085563944,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.285639550092,0.27465341355,0.376237623762,0.0693069306931,0.719696969697,0.80303030303,0.0,0.0,0.535714285714,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.747252747253,0.395604395604,0.409534515357,0.480813448472,0.833333333333,0.666666666667,0.0445945945946,0.0274774774775,0.982378854626,0.982378854626,1.0,1.0,0.622871077423,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
271,I,Sr,0.321002654593,0.435967021568,0.525162615478,0.357299137497,0.0772779896776,0.281491850713,0.0202631578947,0.0,0.941176470588,0.0588235294118,0.513888888889,0.773148148148,0.218674658408,0.116416214267,0.0,0.454054054054,0.886666666667,0.316666666667,0.316880213779,0.0870295777192,0.0586805171842,0.0,0.877464326338,0.863872553787,0.557194285169,0.64812700698,0.557194285238,0.648127007019,0.0,0.0,0.339387060159,0.441225879682,0.5,0.428571428571,0.527472527473,0.32967032967,0.0417153996101,0.059649122807,0.719117452768,0.353943717796,0.0660988074957,0.0632879045997,0.421413864104,0.576641500801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.101190164792,0.27465341355,0.940594059406,0.0693069306931,0.0,0.80303030303,0.0454545454545,0.0,0.571428571429,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.833333333333,0.0,0.0,0.0,1.0,1.0,0.56043956044,0.395604395604,0.166189770583,0.480813448472,0.666666666667,0.666666666667,0.0,0.0274774774775,0.273127753304,0.982378854626,0.0,1.0,0.355651228506,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
272,Ar,Sr,0.271305313515,0.435967021568,0.153595543626,0.357299137497,0.0141740822141,0.281491850713,0.0,0.0,1.0,0.0588235294118,0.361111111111,0.773148148148,7.10718320638e-05,0.116416214267,0.0,0.454054054054,0.0,0.316666666667,0.573403016467,0.0870295777192,0.511658746823,0.0,0.997280695995,0.863872553787,0.412441096942,0.64812700698,0.412441096848,0.648127007019,0.0,0.0,0.207945516459,0.441225879682,0.0,0.428571428571,0.0,0.32967032967,0.101364522417,0.059649122807,0.274620161184,0.353943717796,0.0100511073254,0.0632879045997,0.350377487989,0.576641500801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0219199581481,0.27465341355,0.980198019802,0.0693069306931,0.0,0.80303030303,0.0,0.0,0.25,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.175824175824,0.395604395604,0.114318634719,0.480813448472,0.333333333333,0.666666666667,0.0,0.0274774774775,0.982378854626,0.982378854626,1.0,1.0,0.657597965055,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
273,Ce,Sr,0.249520436105,0.435967021568,0.581615798511,0.357299137497,0.618750777929,0.281491850713,0.0578947368421,0.0,0.117647058824,0.0588235294118,0.814814814815,0.773148148148,0.296098908971,0.116416214267,0.643243243243,0.454054054054,0.373333333333,0.316666666667,0.0794837234256,0.0870295777192,0.0,0.0,0.626854638196,0.863872553787,0.504055500066,0.64812700698,0.504055500099,0.648127007019,0.0,0.0,0.286946651532,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.0374269005848,0.059649122807,0.355925485533,0.353943717796,0.0465076660988,0.0632879045997,0.329444063143,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.280146481821,0.27465341355,0.138613861386,0.0693069306931,0.689393939394,0.80303030303,1.0,0.0,0.107142857143,0.0357142857143,1.0,0.0,0.1,0.0,1.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.615384615385,0.395604395604,0.542895099895,0.480813448472,0.833333333333,0.666666666667,0.0630630630631,0.0274774774775,0.845814977974,0.982378854626,1.0,1.0,0.490725308088,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
274,Nd,Sr,0.243933504503,0.435967021568,0.599246294993,0.357299137497,0.574419473037,0.281491850713,0.0842105263158,0.0,0.117647058824,0.0588235294118,0.800925925926,0.773148148148,0.310308848611,0.116416214267,0.648648648649,0.454054054054,0.38,0.316666666667,0.0788216792128,0.0870295777192,0.0,0.0,0.62794392712,0.863872553787,0.480046971561,0.64812700698,0.480046971776,0.648127007019,0.0,0.0,0.264880817253,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.037037037037,0.059649122807,0.362663495838,0.353943717796,0.0608177172061,0.0632879045997,0.326355525051,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.338477635365,0.27465341355,0.178217821782,0.0693069306931,0.689393939394,0.80303030303,0.454545454545,0.0,0.178571428571,0.0357142857143,0.0,0.0,0.0,0.0,0.769230769231,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.637362637363,0.395604395604,0.570486944972,0.480813448472,0.833333333333,0.666666666667,0.0720720720721,0.0274774774775,0.845814977974,0.982378854626,1.0,1.0,0.575151415692,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
275,Sm,Sr,0.242006859219,0.435967021568,0.625388655022,0.357299137497,0.353274463634,0.281491850713,0.1,0.0,0.117647058824,0.0588235294118,0.787037037037,0.773148148148,0.325492678196,0.116416214267,0.654054054054,0.454054054054,0.39,0.316666666667,0.0845577849102,0.0870295777192,0.0,0.0,0.631695732775,0.863872553787,0.463830812558,0.64812700698,0.46383081246,0.648127007019,0.0,0.0,0.250533484677,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.0382066276803,0.059649122807,0.390276126305,0.353943717796,0.0734241908007,0.0632879045997,0.314230153283,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.351817944023,0.27465341355,0.217821782178,0.0693069306931,0.700757575758,0.80303030303,0.363636363636,0.0,0.25,0.0357142857143,0.0,0.0,0.0,0.0,0.615384615385,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.659340659341,0.395604395604,0.530632057639,0.480813448472,0.833333333333,0.666666666667,0.0900900900901,0.0274774774775,0.722466960352,0.982378854626,1.0,1.0,0.5616791372,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
276,Pm,Sr,0.234660423879,0.435967021568,0.602485247086,0.357299137497,0.557368971156,0.281491850713,0.0868421052632,0.0,0.117647058824,0.0588235294118,0.791666666667,0.773148148148,0.321552850694,0.116416214267,0.654054054054,0.454054054054,0.385,0.316666666667,0.0815761697331,0.0870295777192,0.0,0.0,0.629302252361,0.863872553787,0.470176911921,0.64812700698,0.470176912041,0.648127007019,0.0,0.0,0.256095346198,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.0,0.059649122807,0.0,0.353943717796,0.0,0.0632879045997,0.320292839167,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.359142035051,0.27465341355,0.19801980198,0.0693069306931,0.700757575758,0.80303030303,0.409090909091,0.0,0.214285714286,0.0357142857143,0.0,0.0,0.0,0.0,0.692307692308,0.0,0.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.648351648352,0.395604395604,0.550559501305,0.480813448472,0.833333333333,0.666666666667,0.0810810810811,0.0274774774775,0.845814977974,0.982378854626,1.0,1.0,0.567966542389,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
277,Gd,Sr,0.233772390061,0.435967021568,0.654829789478,0.357299137497,0.599995225859,0.281491850713,0.1,0.0,0.117647058824,0.0588235294118,0.777777777778,0.773148148148,0.349751391351,0.116416214267,0.654054054054,0.454054054054,0.4,0.316666666667,0.109014761266,0.0870295777192,0.0,0.0,0.636212630382,0.863872553787,0.451381503064,0.64812700698,0.451381503075,0.648127007019,0.0,0.0,0.239818388195,0.441225879682,0.969387755102,0.428571428571,0.340659340659,0.32967032967,0.0458089668616,0.059649122807,0.489232395297,0.353943717796,0.0823679727428,0.0632879045997,0.312399908488,0.576641500801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4148574418,0.27465341355,0.257425742574,0.0693069306931,0.666666666667,0.80303030303,0.727272727273,0.0,0.321428571429,0.0357142857143,1.0,0.0,0.1,0.0,0.538461538462,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.681318681319,0.395604395604,0.44938940269,0.480813448472,0.833333333333,0.666666666667,0.0990990990991,0.0274774774775,0.845814977974,0.982378854626,1.0,1.0,0.554358361582,0.728582564502,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
